time,open,high,low,close,volume,EMA_12,EMA_26,MACD,MACD_signal,MACD_hist
2021-12-08,33.36,34.18,32.91,33.09,335948,35.61719911109103,35.46503092226743,0.15216818882360172,1.1132246359863096,-0.9610564471627079
2021-12-09,33.09,34.27,33.0,34.27,312508,35.40993770938472,35.376510113210585,0.03342759617413549,0.8972652280238748,-0.8638376318497393
2021-12-10,34.27,34.72,33.81,34.27,298735,35.23456267717169,35.29454640112091,-0.05998372394922313,0.7058154376292551,-0.7657991615784783
2021-12-13,34.27,35.62,33.99,35.62,366894,35.29386072683758,35.31865407511196,-0.024793348274378957,0.5596936804485283,-0.5844870287229073
2021-12-14,35.62,36.25,34.9,35.53,213216,35.33018984578565,35.33430932880737,-0.0041194830217250455,0.4469310477544776,-0.45105053077620266
2021-12-15,35.35,35.35,34.27,34.45,228798,35.194776023357086,35.2688049340809,-0.07402891072381124,0.3427390560588198,-0.41676796678263106
2021-12-16,34.81,35.17,34.09,34.09,347168,35.02481048130215,35.1814860500749,-0.15667556877275501,0.24285613109250487,-0.3995316998652599
2021-12-17,34.09,35.35,34.09,34.99,412633,35.01945502264028,35.1673018982175,-0.14784687557722265,0.16471552975855935,-0.312562405335782
2021-12-20,34.9,36.07,34.63,34.99,395360,35.01492348069562,35.15416842427547,-0.13924494357984685,0.10392343509087812,-0.24316837867072497
2021-12-21,34.99,35.17,34.54,34.9,227942,34.997242945203986,35.1353411335884,-0.13809818838441146,0.0555191103958202,-0.19361729878023165
2021-12-22,34.9,35.17,33.81,34.27,340729,34.8853594151726,35.07124179035963,-0.18588237518702755,0.007238813279250647,-0.19312118846627818
2021-12-23,34.27,34.27,32.46,32.73,562703,34.5537656589922,34.89781647255521,-0.34405081356301537,-0.06301911208920255,-0.28103170147381284
2021-12-24,32.73,33.63,32.73,33.36,215915,34.370109403762626,34.78390414125483,-0.4137947374922035,-0.13317423716980276,-0.28062050032240077
2021-12-27,33.36,34.18,33.36,33.81,110830,34.283938726260686,34.71176309375447,-0.42782436749378405,-0.192104263234599,-0.23572010425918505
2021-12-28,33.9,34.09,33.63,33.81,228391,34.21102507606673,34.644965827550436,-0.4339407514837035,-0.2404715608844199,-0.19346919059928358
2021-12-29,33.81,34.81,33.54,34.63,307530,34.27548275667185,34.64385724773189,-0.36837449106003817,-0.26605214691954354,-0.10232234414049463
2021-12-30,34.81,37.6,34.81,37.24,749748,34.73156233256849,34.83616411827027,-0.10460178570178158,-0.23376207467599114,0.12916028897420956
2021-12-31,37.42,37.6,36.16,36.16,212144,34.9513219737118,34.93422603543544,0.017095938276362688,-0.18359047208552037,0.20068641036188306
2022-01-04,36.16,37.42,36.07,37.15,415397,35.28958013160229,35.098357440217995,0.19122269138429715,-0.10862783939155686,0.299850530775854
2022-01-05,37.15,38.23,36.7,36.7,847598,35.50656780366348,35.216997629831475,0.28957017383200423,-0.028988236746844642,0.31855841057884887
2022-01-06,36.7,37.42,36.07,36.43,396871,35.64863429540756,35.30684965725136,0.34178463815619864,0.04516633823376402,0.2966182999224346
2022-01-07,36.43,37.24,36.16,36.97,358886,35.85192132688332,35.43004597893645,0.4218753479468731,0.12050814017638584,0.30136720777048726
2022-01-10,37.15,37.6,35.44,35.44,795210,35.788548815055115,35.43078331383004,0.35776550122507444,0.16795961238612356,0.1898058888389509
2022-01-11,35.35,36.25,34.45,34.45,321351,35.58261822812356,35.358132697990776,0.22448553013278172,0.1792647959354552,0.04522073419732653
2022-01-12,34.27,35.35,33.36,34.27,452603,35.3806769622584,35.277530275917385,0.1031466863410131,0.16404117401656676,-0.060894487675553666
2022-01-13,35.08,35.35,34.09,35.17,581445,35.348265121910956,35.26956507029387,0.07870005161708349,0.14697294953667012,-0.06827289791958663
2022-01-14,34.9,35.08,34.18,34.27,110122,35.1823781800785,35.19552321323507,-0.013145033156568786,0.11494935299802234,-0.12809438615459112
2022-01-17,34.36,34.36,31.74,32.1,937640,34.70816615237412,34.96622519743988,-0.2580590450657638,0.0403476733852651,-0.29840671845102895
2022-01-18,31.56,32.01,29.31,30.75,308659,34.09921751354733,34.65391221985174,-0.5546947063044101,-0.07866080255266995,-0.47603390375174015
2022-01-19,29.49,32.01,29.49,32.01,168731,33.77779943454005,34.45806687023309,-0.6802674356930396,-0.19898212918074387,-0.48128530651229573
2022-01-20,32.01,33.18,31.83,33.09,142477,33.6719841369185,34.356728583549156,-0.6847444466306527,-0.2961345926707256,-0.3886098539599271
2022-01-21,33.45,33.45,32.55,33.18,75229,33.59629426970027,34.26956350328626,-0.6732692335859838,-0.37156152085377725,-0.30170771273220653
2022-01-24,33.27,33.45,30.93,31.56,342518,33.28301822820792,34.06885509563542,-0.7858368674274985,-0.4544165901685215,-0.331420277258977
2022-01-25,30.84,32.28,30.84,32.01,116220,33.08716927002209,33.91634731077354,-0.8291780407514509,-0.5293688802851073,-0.29980916046634354
2022-01-26,32.46,32.55,31.11,31.11,204921,32.782989382326384,33.70846973219772,-0.9254803498713358,-0.608591174202353,-0.3168891756689828
2022-01-27,31.2,32.37,31.11,32.19,257501,32.69176024658386,33.59599049277567,-0.9042302461918084,-0.667718988600244,-0.23651125759156433
2022-01-28,32.37,32.73,31.74,32.64,56800,32.68379713172481,33.525176382199696,-0.8413792504748869,-0.7024510409751726,-0.1389282094997143
2022-02-07,33.27,33.45,32.82,33.45,82891,32.80167449607484,33.519607761296015,-0.717933265221177,-0.7055474858243735,-0.012385779396803409
2022-02-08,33.36,33.99,33.09,33.9,125052,32.97064765052486,33.54778496416298,-0.5771373136381186,-0.6798654513871225,0.10272813774900391
2022-02-09,33.81,34.27,33.45,33.9,100366,33.1136249350595,33.57387496681757,-0.460250031758072,-0.6359423674613124,0.1756923357032404
2022-02-10,33.9,33.9,32.91,33.36,97218,33.15152879120419,33.55803237668294,-0.4065035854787453,-0.590054611064799,0.18355102558605363
2022-02-11,33.36,33.81,33.09,33.45,83144,33.197447438711244,33.55002997841013,-0.3525825396988864,-0.5425601967916165,0.18997765709273007
2022-02-14,33.18,33.36,32.46,32.73,92807,33.125532448140284,33.489287017046415,-0.3637545689061312,-0.5067990712145194,0.14304450230838817
2022-02-15,32.82,33.0,32.28,32.91,81704,33.09237360996485,33.44637686763557,-0.35400325767071905,-0.4762399085057593,0.12223665083504026
2022-02-16,32.91,33.27,32.73,33.0,65993,33.07816228535488,33.41331191447738,-0.3351496291225047,-0.4480218526291084,0.1128722235066037
2022-02-17,33.0,33.27,32.82,33.0,56724,33.0661373183772,33.38269621710869,-0.31655889873148624,-0.4217292618495839,0.10517036311809769
2022-02-18,33.0,34.09,32.73,33.72,215210,33.1667315770884,33.40768168250804,-0.24095010541964257,-0.38557343056359566,0.1446233251439531
2022-02-21,33.72,34.72,33.72,34.45,424662,33.364157488305565,33.484890446766705,-0.12073295846114007,-0.33260533614310456,0.21187237768196449
2022-02-22,34.45,34.99,33.45,33.9,126210,33.44659479779702,33.515639302561766,-0.06904450476474722,-0.27989316986743307,0.21084866510268585
2022-02-23,33.9,34.18,33.45,33.9,193680,33.51634944428979,33.54411046533497,-0.027761021045179746,-0.2294667401029824,0.20170571905780266
2022-02-24,33.54,34.72,33.0,33.27,356942,33.47844952978367,33.523805986421266,-0.0453564566375988,-0.19264468340990568,0.14728822677230688
2022-02-25,33.27,34.72,33.27,34.18,327570,33.58638037135541,33.57241295039006,0.013967420965350641,-0.15132226253485442,0.16528968350020506
2022-02-28,34.27,34.27,33.45,33.81,113111,33.62078339114689,33.59001199110191,0.03077140004497636,-0.11490353001888826,0.14567493006386462
2022-03-01,33.99,34.72,33.54,34.54,451412,33.76220133097044,33.66038147324251,0.10181985772793212,-0.07155885246952418,0.1733787101974563
2022-03-02,34.54,37.78,34.18,37.33,1826698,34.311093433898066,33.93220506781714,0.378888366080929,0.01853059124056647,0.3603577748403626
2022-03-03,37.87,38.32,36.97,37.51,533084,34.80323290560605,34.1972269146455,0.6060059909605542,0.13602567118456402,0.4699803197759902
2022-03-04,37.42,38.95,37.42,37.69,658566,35.2473509201282,34.45595084689398,0.7914000732342217,0.2671005515944955,0.5242995216397262
2022-03-07,37.69,37.69,35.62,36.07,763984,35.373912317031554,34.57551004342035,0.7984022736112024,0.3733608959978369,0.4250413776133655
2022-03-08,35.89,37.42,35.35,35.89,614423,35.45331042210362,34.672879669833655,0.7804307522699645,0.4547748672522624,0.3256558850177021
2022-03-09,35.89,36.34,34.27,34.99,672130,35.38203189562614,34.69637006466079,0.6856618309653513,0.5009522599948801,0.18470957097047114
2022-03-10,35.26,36.52,35.17,35.89,345155,35.46018083476058,34.78478709690814,0.6753937378524384,0.5358405555663918,0.13955318228604663
2022-03-11,35.17,35.44,34.36,34.45,416796,35.30476839864357,34.75998805269272,0.5447803459508478,0.537628513643283,0.007151832307564776
2022-03-14,34.09,34.09,32.46,32.82,544864,34.92249633731379,34.61628523397474,0.3062111033390451,0.4913450315824354,-0.1851339282433903
2022-03-15,32.28,33.36,32.28,32.82,195620,34.599035362342434,34.48322706849513,0.11580829384730151,0.4162376840354086,-0.3004293901881071
2022-03-16,33.0,33.81,32.91,33.81,179323,34.477645306597445,34.433358396754755,0.04428690984268968,0.34184752919686484,-0.29756061935417516
2022-03-17,33.9,34.09,33.0,33.81,180694,34.37493064404399,34.38718370069885,-0.01225305665485621,0.27102741202652064,-0.28328046868137685
2022-03-18,33.81,33.81,32.91,33.27,202400,34.20494131419107,34.304429352498936,-0.09948803830786801,0.1969243219596429,-0.29641236026751094
2022-03-21,33.27,33.72,33.09,33.72,180421,34.130334958161676,34.26113828935087,-0.13080333118919185,0.13137879132987595,-0.2621821225190678
2022-03-22,33.72,34.09,33.63,33.72,246227,34.06720650305988,34.221053971621174,-0.1538474685612954,0.07433353935164169,-0.22818100791293708
2022-03-23,34.09,34.45,33.54,34.45,319520,34.126097810281436,34.238012936686275,-0.11191512640483836,0.03708380620034568,-0.14899893260518404
2022-03-24,34.45,34.9,33.72,34.18,244622,34.13439045485352,34.23371568211692,-0.09932522726339954,0.009801999507596637,-0.10912722677099618
2022-03-25,34.18,34.36,33.81,33.81,124908,34.084484231029904,34.20232933529345,-0.11784510426354444,-0.01572742124663158,-0.10211768301691286
2022-03-28,33.81,33.81,32.46,32.91,346570,33.903794349333,34.10660123638282,-0.20280688704982452,-0.05314331440727017,-0.14966357264255437
2022-03-29,32.91,33.36,32.91,33.36,232332,33.82013368020485,34.05129744109521,-0.23116376089036095,-0.08874740370388834,-0.1424163571864726
2022-03-30,33.27,34.36,32.91,33.81,213120,33.818574652481026,34.03342355656964,-0.2148489040886119,-0.11396770378083305,-0.10088120030777885
2022-03-31,33.81,33.9,33.09,33.09,116348,33.706486244407024,33.96354033015707,-0.25705408575004896,-0.14258498017467625,-0.11446910557537271
2022-04-01,33.09,33.54,32.91,33.54,274153,33.68087297603671,33.93216697236766,-0.2512939963309506,-0.16432678340593113,-0.0869672129250195
2022-04-04,33.72,35.44,33.72,35.08,418075,33.896123287415676,34.01719164108117,-0.12106835366549262,-0.15567509745784341,0.03460674379235079
2022-04-05,34.72,35.35,33.81,34.36,426801,33.96748893550557,34.04258485285293,-0.07509591734736176,-0.1395592614357471,0.06446334408838533
2022-04-06,34.36,34.45,33.81,34.45,172222,34.04172140696625,34.072763752641606,-0.03104234567535258,-0.1178558782836682,0.08681353260831562
2022-04-07,34.36,34.36,33.36,33.36,264060,33.93684119050991,34.01996643763112,-0.08312524712120961,-0.11090975205117648,0.02778450492996687
2022-04-08,33.36,33.81,32.82,32.82,209851,33.765019468893,33.93108003484363,-0.16606056595063023,-0.12193991483106723,-0.04412065111956301
2022-04-12,32.91,32.91,30.66,30.66,275860,33.287324165986384,33.6887778100404,-0.4014536440540155,-0.17784266067565688,-0.22361098337835864
2022-04-13,30.66,32.01,29.76,32.01,158012,33.090812755834634,33.56442389818555,-0.4736111423509186,-0.23699635701070923,-0.23661478534020938
2022-04-14,31.92,31.92,31.29,31.29,129152,32.81376463955238,33.395948053875514,-0.5821834143231328,-0.30603376847319397,-0.27614964584993884
2022-04-15,31.11,31.56,30.66,30.66,115002,32.4824162334674,33.19328523506992,-0.710869001602525,-0.38700081509906015,-0.3238681865034648
2022-04-18,30.66,30.66,28.04,28.58,221840,31.882044505241645,32.85156040284252,-0.9695158976008784,-0.5035038315994238,-0.4660120660014546
2022-04-19,28.4,28.86,25.79,25.79,174300,30.94480688905062,32.32848185448382,-1.3836749654331975,-0.6795380583661785,-0.7041369070670189
2022-04-20,25.79,26.15,25.25,25.43,181431,30.09637505996591,31.81748319859613,-1.7211081386302176,-0.8878520744189864,-0.8332560642112312
2022-04-21,25.25,26.15,23.81,24.8,546794,29.281548127663463,31.29766962832975,-2.016121500666287,-1.1135059596684465,-0.9026155409978407
2022-04-22,24.8,25.97,24.71,25.16,166299,28.647463800330623,30.843027433638657,-2.1955636333080335,-1.3299174943963639,-0.8656461389116696
2022-04-25,25.25,25.79,22.72,22.72,241383,27.73554629258745,30.24132169781357,-2.505775405226121,-1.5650890765623153,-0.9406863286638056
2022-04-26,22.72,23.26,20.74,23.17,148400,27.033154555266304,29.717520090568122,-2.6843655353018185,-1.788944368310216,-0.8954211669916026
2022-04-27,23.17,24.35,22.99,24.08,88135,26.578823085225334,29.2999260097853,-2.7211029245599647,-1.9753760795601658,-0.7457268449997989
2022-04-28,24.17,24.8,23.99,24.35,34600,26.235927225959898,28.933264823875277,-2.6973375979153786,-2.119768383231208,-0.5775692146841704
2022-04-29,24.17,24.62,23.9,24.62,43000,25.987323037350684,28.61376372581044,-2.6264406884597555,-2.221102844276918,-0.4053378441828377
2022-05-04,24.62,24.62,22.27,22.99,82255,25.52619641621981,28.197188635009667,-2.6709922187898556,-2.3110807191795053,-0.3599114996103503
2022-05-05,22.99,23.72,22.18,23.17,242324,25.163704659878302,27.82480429167562,-2.661099631797317,-2.3810845017030675,-0.2800151300942493
2022-05-06,22.99,22.99,22.0,22.27,128801,24.718519327589334,27.413337307107053,-2.694817979517719,-2.4438311972659976,-0.25098678225172133
2022-05-09,22.0,22.0,20.11,20.11,137950,24.00951635411405,26.872349358432455,-2.8628330043184036,-2.527631558676479,-0.3352014456419248
2022-05-10,18.21,20.11,18.12,19.84,226772,23.368052299634968,26.351434591141164,-2.983382291506196,-2.618781705242422,-0.3646005862637738
2022-05-11,17.85,20.56,17.85,19.93,66648,22.839121176614203,25.875772769575153,-3.0366515929609506,-2.702355682786128,-0.33429591017482263
2022-05-12,19.75,19.93,17.94,17.94,442121,22.085410226365862,25.287937749606623,-3.202527523240761,-2.8023900508770545,-0.40013747236370634
2022-05-13,16.23,17.85,16.23,16.23,363701,21.18457788384804,24.61697939778391,-3.432401513935872,-2.928392343488818,-0.5040091704470542
2022-05-16,14.7,17.85,14.61,16.23,262226,20.422335132486804,23.995721664614734,-3.5733865321279303,-3.0573911812166403,-0.51599535091129
2022-05-17,16.23,17.85,15.15,17.85,201805,20.026591265950373,23.54048302279142,-3.5138917568410477,-3.148691296341522,-0.3652004604995258
2022-05-18,18.49,19.03,18.21,18.21,299204,19.74711568657339,23.145632428510574,-3.3985167419371827,-3.1986563854606542,-0.19986035647652844
2022-05-19,17.94,19.39,17.31,19.39,467460,19.692174811715947,22.867437433806085,-3.1752626220901377,-3.193977632786551,0.018715010696413348
2022-05-20,19.12,20.29,19.03,19.75,305003,19.70107099452888,22.636516142413043,-2.935445147884163,-3.1422711358060735,0.20682598792191031
2022-05-23,19.84,19.84,18.03,18.4,257577,19.500906226139822,22.32270013186393,-2.821793905724107,-3.0781756897896804,0.25638178406557355
2022-05-24,18.49,18.94,17.76,18.94,219202,19.41461296057985,22.07212975172586,-2.657516791146012,-2.9940439100609466,0.3365271189149346
2022-05-25,18.94,19.84,18.76,19.57,322704,19.43851865895218,21.886786807153573,-2.448268148201393,-2.884888757689036,0.43662060948764303
2022-05-26,19.93,20.56,19.75,20.2,230900,19.555669634498,21.76183963625331,-2.2061700017553108,-2.749145006502291,0.5429750047469803
2022-05-27,20.2,20.56,20.02,20.47,98114,19.69633584457523,21.666147811345656,-1.9698119667704255,-2.593278398555918,0.6234664317854923
2022-05-30,20.47,20.92,20.38,20.56,298751,19.82920725310212,21.584210936431163,-1.7550036833290434,-2.425623455510543,0.6706197721814995
2022-05-31,20.56,20.56,20.2,20.38,197616,19.913944598778716,21.495010126325152,-1.5810655275464356,-2.2567118699177215,0.675646342371286
2022-06-01,20.29,20.47,20.11,20.29,200215,19.971799275889683,21.405750116967734,-1.433950841078051,-2.0921596641497873,0.6582088230717362
2022-06-02,20.29,20.83,19.84,19.93,251264,19.965368618060502,21.296435293488642,-1.33106667542814,-1.9399410664054577,0.6088743909773178
2022-06-03,19.93,20.02,19.12,19.57,111919,19.904542676820427,21.16855119767467,-1.2640085208542438,-1.8047545572952148,0.5407460364409711
2022-06-06,19.21,20.11,18.94,19.21,141025,19.797689957309593,21.02347333118025,-1.2257833738706552,-1.688960320610303,0.4631769467396478
2022-06-07,19.03,19.48,18.4,18.85,173501,19.651891502338888,20.862475306648378,-1.2105838043094899,-1.5932850173501403,0.3827012130406504
2022-06-08,19.03,19.66,19.03,19.48,95199,19.62544665582521,20.760069728378127,-1.134623072552916,-1.5015526283906955,0.3669295558377794
2022-06-09,20.11,20.11,19.3,19.75,182015,19.644608708775177,20.685249748498265,-1.0406410397230879,-1.409370310657174,0.36872927093408614
2022-06-10,19.39,19.84,19.03,19.03,98609,19.550053522809765,20.56263865601691,-1.0125851332071463,-1.3300132751671685,0.3174281419600222
2022-06-13,19.21,19.21,17.13,17.31,288330,19.205429903915956,20.321702459274917,-1.116272555358961,-1.287265131205527,0.17099257584656602
2022-06-14,17.31,17.94,16.86,16.86,145110,18.84459453408273,20.065280054884184,-1.220685520801453,-1.2739492091247122,0.05326368832325912
2022-06-15,17.22,17.22,16.41,16.68,261714,18.511579990377694,19.814518569337206,-1.3029385789595125,-1.2797470830916722,-0.023191495867840306
2022-06-16,16.95,17.31,16.68,16.77,130209,18.243644607242665,19.58899867531223,-1.3453540680695646,-1.2928684800872507,-0.05248558798231384
2022-06-17,16.59,16.59,15.6,15.87,206571,17.878468513820717,19.31351729195577,-1.4350487781350516,-1.3213045396968108,-0.11374423843824077
2022-06-20,15.78,16.77,15.15,15.15,166100,17.45870412707907,19.005108603662748,-1.5464044765836782,-1.3663245270741844,-0.1800799495094938
2022-06-21,15.24,15.78,14.79,14.88,144300,17.061980415220752,18.699545003391435,-1.637564588170683,-1.420572539293484,-0.21699204887719903
2022-06-22,13.44,16.14,13.44,15.33,67500,16.795521889802174,18.449949077214292,-1.654427187412118,-1.467343468917211,-0.18708371849490701
2022-06-23,15.33,16.23,15.33,16.14,99455,16.694672368294146,18.278841738161383,-1.5841693698672366,-1.4907086491072161,-0.09346072076002043
2022-06-24,16.14,16.41,15.33,16.32,64600,16.63703046547966,18.13374235014943,-1.496711884669768,-1.4919092962197265,-0.004802588450041556
2022-06-27,16.32,17.13,15.87,17.04,161100,16.699025778482792,18.052724398286507,-1.3536986198037155,-1.4642671609365243,0.11056854113280878
2022-06-28,17.49,17.49,16.68,16.86,195000,16.723791043331595,17.964374442857878,-1.2405833995262832,-1.419530408654476,0.17894700912819284
2022-06-29,16.77,17.58,16.68,17.04,45840,16.772438575126735,17.89590226190544,-1.123463686778706,-1.360317064279322,0.23685337750061608
2022-06-30,17.04,17.04,15.96,16.23,75100,16.6889864866457,17.77250209435689,-1.0835156077111918,-1.3049567729656961,0.2214411652545043
2022-07-01,16.23,17.13,15.69,16.77,155100,16.701450104084824,17.698242679960085,-0.9967925758752614,-1.2433239335476092,0.2465313576723478
2022-07-04,16.77,17.94,16.32,17.22,181101,16.781227011148697,17.662817296259337,-0.8815902851106401,-1.1709772038602153,0.28938691874957523
2022-07-05,17.04,17.31,16.77,16.77,178000,16.77949977866428,17.59668268172161,-0.8171829030573292,-1.100218343699638,0.2830354406423088
2022-07-06,16.32,16.68,15.6,16.41,82300,16.722653658869778,17.508780260853342,-0.7861266019835647,-1.0373999953564232,0.2512733933728586
2022-07-07,16.41,16.59,15.96,16.59,130514,16.70224540365904,17.440722463753094,-0.738477060094052,-0.977615408303949,0.239138348209897
2022-07-08,16.59,17.94,16.59,17.49,115730,16.823438418480727,17.444372651623233,-0.6209342331425063,-0.9062791732716604,0.2853449401291541
2022-07-11,17.13,17.49,16.68,16.68,226712,16.801370969483692,17.387752455206698,-0.5863814857230061,-0.8422996357619296,0.2559181500389235
2022-07-12,16.68,17.31,16.23,17.31,120422,16.879621589563122,17.381993014080276,-0.502371424517154,-0.7743139935129745,0.2719425689958205
2022-07-13,17.4,17.49,16.95,17.49,100202,16.973525960399563,17.38999353155581,-0.41646757115624666,-0.7027447090416289,0.2862771378853822
2022-07-14,17.13,18.49,16.95,18.3,280471,17.177598889568863,17.45740141810723,-0.27980252853836873,-0.6181562729409769,0.3383537444026081
2022-07-15,18.3,18.49,17.85,17.85,114038,17.281045214250575,17.486482794543733,-0.2054375802931574,-0.535612534411413,0.3301749541182556
2022-07-18,18.03,18.12,17.4,17.76,359100,17.354730565904333,17.506743328281235,-0.1520127623769021,-0.45889258000451083,0.30687981762760874
2022-07-19,17.49,17.67,17.13,17.4,113701,17.361695094226743,17.498836415075218,-0.13714132084847463,-0.3945423281733036,0.25740100732482896
2022-07-20,17.76,18.3,17.58,17.76,315418,17.422972772038012,17.518181865810387,-0.0952090937723753,-0.3346756812931179,0.23946658752074262
2022-07-21,17.67,17.67,17.31,17.49,183316,17.433284653262934,17.516094320194803,-0.08280966693186897,-0.28430247842086814,0.20149281148899917
2022-07-22,17.4,17.58,17.22,17.31,92310,17.414317783530176,17.500828074254446,-0.08651029072427008,-0.24474404088154852,0.15823375015727845
2022-07-25,17.31,17.31,16.68,16.77,193914,17.31519197067938,17.44669266134671,-0.1315006906673304,-0.2220953708387049,0.09059468017137451
2022-07-26,16.77,16.86,16.59,16.68,86138,17.217470129036396,17.389900612358066,-0.17243048332166921,-0.21216239333529777,0.03973191001362855
2022-07-27,16.59,17.04,16.32,17.04,141714,17.190167032261567,17.36398204847969,-0.1738150162181249,-0.2044929179118632,0.030677901693738296
2022-07-28,17.4,17.76,17.13,17.31,142813,17.208602873452094,17.359983378221937,-0.15138050476984333,-0.1938704352834592,0.04248993051361588
2022-07-29,17.4,17.76,17.13,17.22,220780,17.210356277536388,17.349614239094386,-0.1392579615579983,-0.18294794053836702,0.04368997898036872
2022-08-01,17.22,18.85,17.22,18.85,647000,17.462609157915406,17.460753925087396,0.0018552328280101449,-0.1459873058650916,0.14784253869310174
2022-08-02,18.94,19.03,18.3,18.67,288753,17.64836159515919,17.550327708414255,0.09803388674493618,-0.09718306734308604,0.19521695408802223
2022-08-03,18.67,19.48,18.21,19.39,365766,17.9163059651347,17.6865997300132,0.22970623512150112,-0.03180520685016862,0.26151144197166976
2022-08-04,19.48,19.75,19.03,19.3,372440,18.129181970498593,17.806110861123333,0.3230711093752596,0.03917005639491704,0.28390105298034257
2022-08-05,18.94,20.02,18.94,19.84,292500,18.39238474426804,17.956769315854938,0.43561542841310086,0.1184591307985538,0.31715629761454706
2022-08-08,19.93,20.74,19.84,19.93,449866,18.62894093745757,18.102934551717535,0.5260063857400361,0.19996858178685029,0.3260378039531858
2022-08-09,20.11,20.29,19.57,19.93,325900,18.829103870156406,18.238272733071792,0.5908311370846135,0.2781410928464029,0.3126900442382106
2022-08-10,19.84,20.29,19.57,19.93,301051,18.998472505516958,18.363585863955365,0.634886641561593,0.34949020258944097,0.28539643897215206
2022-08-11,20.29,20.47,19.39,19.57,547847,19.086399812360504,18.452949874032743,0.633449938327761,0.40628214973710497,0.227167788590656
2022-08-12,19.57,20.02,19.39,19.93,320806,19.216184456612734,18.562360994474762,0.6538234621379715,0.4557904122172783,0.1980330499206932
2022-08-15,19.84,21.64,19.84,21.55,1225036,19.575233001749236,18.783667587476632,0.7915654142726041,0.5229454126283435,0.2686200016442606
2022-08-16,21.55,22.0,20.92,21.37,338253,19.851351001480122,18.97524776618207,0.8761032352980536,0.5935769771622855,0.28252625813576804
2022-08-17,21.55,21.64,20.92,20.92,235262,20.01575853971395,19.11930348720562,0.8964550525083297,0.6541525922314944,0.24230246027683533
2022-08-18,20.74,22.0,20.65,21.28,913006,20.210257225911803,19.279355080745944,0.9309021451658595,0.7095025028183674,0.2213996423474921
2022-08-19,21.19,22.0,21.19,21.73,481524,20.444063806540758,19.460884334024023,0.9831794725167349,0.7642378967580409,0.218941575758694
2022-08-22,21.73,22.27,21.19,22.18,650250,20.711130913226796,19.662300309281502,1.0488306039452944,0.8211564381954916,0.22767416574980281
2022-08-23,22.09,22.81,21.46,22.45,640849,20.97864923426883,19.868796582668057,1.1098526516007716,0.8788956808765476,0.23095697072422405
2022-08-24,22.45,22.72,22.18,22.18,246845,21.163472428996702,20.039996835803755,1.1234755931929463,0.9278116633398273,0.19566392985311898
2022-08-25,22.18,22.9,22.09,22.27,414028,21.333707439920286,20.20518225537385,1.1285251845464366,0.9679543675811492,0.1605708169652874
2022-08-26,22.27,22.27,21.28,21.73,529289,21.394675526086395,20.318131717938748,1.0765438081476475,0.9896722556944488,0.08687155245319866
2022-08-29,21.46,21.46,19.84,21.19,701500,21.363186983611566,20.382714553646988,0.9804724299645784,0.9878322905484748,-0.0073598605838963715
2022-08-30,21.37,21.64,20.83,21.01,187713,21.3088505245944,20.42918014226573,0.8796703823286727,0.9661999089045143,-0.08652952657584168
2022-08-31,21.01,21.1,20.38,21.01,306830,21.262873520810647,20.47220383543123,0.7906696853794166,0.9310938641994948,-0.14042417882007818
2022-09-05,21.01,21.01,20.47,20.47,395710,21.14089297914747,20.47204058836225,0.6688523907852186,0.8786455695166395,-0.2097931787314209
2022-09-06,20.56,20.74,20.02,20.74,186004,21.079217136201706,20.49188943366875,0.5873277025329564,0.8203819961199029,-0.23305429358694651
2022-09-07,20.74,20.74,19.03,19.03,350619,20.763952961401444,20.383601327471066,0.38035163393037763,0.7323759236819979,-0.35202428975162026
2022-09-08,19.03,19.57,18.94,18.94,205300,20.48334481349353,20.276667895806543,0.2066769176869876,0.6272361224829959,-0.4205592047960083
2022-09-09,19.48,19.48,18.4,19.12,160332,20.27359945757145,20.190988792413467,0.08261066515798277,0.5183110310179933,-0.4357003658600105
2022-09-12,19.12,19.48,19.12,19.21,104541,20.109968771791227,20.118322955938396,-0.008354184147169263,0.41297798798496077,-0.42133217213213003
2022-09-13,19.21,19.3,18.67,18.85,180250,19.916127422284884,20.024373107350367,-0.1082456850654836,0.3087332533748719,-0.4169789384403555
2022-09-14,18.85,19.21,18.03,19.21,302270,19.807492434241055,19.964049173472564,-0.15655673923150815,0.2156752548535959,-0.37223199408510405
2022-09-15,19.21,19.3,18.94,18.94,109404,19.67403205974243,19.888193679141263,-0.21416161939883338,0.12970788000311004,-0.34386949940194345
2022-09-16,18.94,18.94,17.76,17.94,269765,19.407257896705133,19.74388303624191,-0.3366251395367783,0.036441276095132355,-0.3730664156319107
2022-09-19,18.03,18.03,16.86,16.86,256902,19.015372066442804,19.53026207059436,-0.5148900041515567,-0.07382497995420546,-0.4410650241973513
2022-09-20,16.86,17.67,16.86,17.67,173203,18.80839174852853,19.392464880179965,-0.5840731316514365,-0.17587461029365167,-0.4081985213577848
2022-09-21,17.67,17.67,16.77,17.58,66620,18.619408402601064,19.258208222388856,-0.638799819787792,-0.26845965219247975,-0.37034016759531224
2022-09-22,17.13,18.58,17.13,18.58,364229,18.61334557143167,19.207970576285977,-0.5946250048543078,-0.33369272272484535,-0.26093228212946246
2022-09-23,18.58,18.67,18.03,18.12,149705,18.537446252749874,19.127380163227755,-0.5899339104778818,-0.38494096027545266,-0.20499295020242914
